N,Site Number,Site Location,Cluster Name,Site Acronym,Date,Month,Sample type,TN,TDN,TP,DP,NO3-N,NH4-N ppm,DON,nutrients comments,Year,5-year
11604,R12,AZ Canal above CAP Cross-connect,srp,az canal inflow,5/1/2020,5/1/2020,,,0.635,,,,,,2020,,2016-20
11654,R12,AZ Canal above CAP Cross-connect,srp,az canal inflow,6/1/2020,6/1/2020,,,0.432,,,,,,2020,,2016-20
11704,R12,AZ Canal above CAP Cross-connect,srp,az canal inflow,7/1/2020,7/1/2020,,,0.272,,,,,,2020,,2016-20
11754,R12,AZ Canal above CAP Cross-connect,srp,az canal inflow,8/1/2020,8/1/2020,,,,,,,,,2020,,2016-20
11804,R12,AZ Canal above CAP Cross-connect,srp,az canal inflow,9/1/2020,9/1/2020,,,0.469,,,,,,2020,,2016-20
11854,R12,AZ Canal above CAP Cross-connect,srp,az canal inflow,10/1/2020,10/1/2020,,,0.264,,,,,,2020,,2016-20
11904,R12,AZ Canal above CAP Cross-connect,srp,az canal inflow,11/1/2020,11/1/2020,,,1.728,,,,,,2020,,2016-20
11954,R12,AZ Canal above CAP Cross-connect,srp,az canal inflow,1/1/2021,1/1/2021,,,,,,,,,2021,,
12004,R12,AZ Canal above CAP Cross-connect,srp,az canal inflow,2/1/2021,2/1/2021,,,0.6,,,,,,2021,,
514,R12,AZ Canal above CAP Cross-connect,srp,az canal inflow,2/21/2001,,,0.21,0.19,29.4,7.2,,,,,2001,2001-05
542,R12,AZ Canal above CAP Cross-connect,srp,az canal inflow,3/21/2001,,,0.164,0.138,9.8,8,0,,,,2001,2001-05
572,R12,AZ Canal above CAP Cross-connect,srp,az canal inflow,4/18/2001,,,0.104,0.112,12.4,8.6,0,0,,,2001,2001-05
12054,R12,AZ Canal above CAP Cross-connect,srp,az canal inflow,,,,,,,,,,,,,
9355,R13,AZ Canal below CAP Cross-connect,srp,az canal blw cap,6/6/2016,6/6/2016,,,,,,,,,2016,,2016-20
9405,R13,AZ Canal below CAP Cross-connect,srp,az canal blw cap,7/11/2016,7/11/2016,,,,,,,,,2016,,2016-20
9455,R13,AZ Canal below CAP Cross-connect,srp,az canal blw cap,8/1/2016,8/1/2016,,,,,,,,,2016,,2016-20
9505,R13,AZ Canal below CAP Cross-connect,srp,az canal blw cap,9/12/2016,9/12/2016,,,,,,,,,2016,,2016-20
9555,R13,AZ Canal below CAP Cross-connect,srp,az canal blw cap,10/24/2016,10/24/2016,,,,,,,,,2016,,2016-20
9605,R13,AZ Canal below CAP Cross-connect,srp,az canal blw cap,11/7/2016,11/7/2016,,,,,,,,,2016,,2016-20
9655,R13,AZ Canal below CAP Cross-connect,srp,az canal blw cap,12/5/2016,12/5/2016,,,,,,,,,2016,,2016-20
9705,R13,AZ Canal below CAP Cross-connect,srp,az canal blw cap,1/2/2017,1/2/2017,,,,,,,,,2017,,2016-20
9755,R13,AZ Canal below CAP Cross-connect,srp,az canal blw cap,2/6/2017,2/6/2017,,,,,,,,,2017,,2016-20
9805,R13,AZ Canal below CAP Cross-connect,srp,az canal blw cap,3/6/2017,3/6/2017,,,,,,,,,2017,,2016-20
9855,R13,AZ Canal below CAP Cross-connect,srp,az canal blw cap,4/3/2017,4/3/2017,,,0.439,,,,,,2017,,2016-20
9905,R13,AZ Canal below CAP Cross-connect,srp,az canal blw cap,5/1/2017,5/1/2017,,,0.416,,,,,,2017,,2016-20
9955,R13,AZ Canal below CAP Cross-connect,srp,az canal blw cap,6/5/2017,6/5/2017,,,0.41,,,,,,2017,,2016-20
10005,R13,AZ Canal below CAP Cross-connect,srp,az canal blw cap,7/3/2017,7/3/2017,,,0.197,,,,,,2017,,2016-20
10055,R13,AZ Canal below CAP Cross-connect,srp,az canal blw cap,8/7/2017,8/7/2017,,,0.334,,,,,,2017,,2016-20
10105,R13,AZ Canal below CAP Cross-connect,srp,az canal blw cap,9/4/2017,9/4/2017,,,0.293,,,,,,2017,,2016-20
10155,R13,AZ Canal below CAP Cross-connect,srp,az canal blw cap,10/2/2017,10/2/2017,,,0.373,,,,,,2017,,2016-20
10205,R13,AZ Canal below CAP Cross-connect,srp,az canal blw cap,11/6/2017,11/6/2017,,,0.442,,,,,,2017,,2016-20
10255,R13,AZ Canal below CAP Cross-connect,srp,az canal blw cap,12/4/2017,12/4/2017,,,0.337,,,,,,2017,,2016-20
10305,R13,AZ Canal below CAP Cross-connect,srp,az canal blw cap,1/8/2018,1/8/2018,,,,,,,,,2018,,2016-20
10355,R13,AZ Canal below CAP Cross-connect,srp,az canal blw cap,2/5/2018,2/5/2018,,,,,,,,,2018,,2016-20
10405,R13,AZ Canal below CAP Cross-connect,srp,az canal blw cap,3/5/2018,3/5/2018,,,2.319,,,,,,2018,,2016-20
10455,R13,AZ Canal below CAP Cross-connect,srp,az canal blw cap,4/2/2018,4/2/2018,,,1.367,,,,,,2018,,2016-20
10505,R13,AZ Canal below CAP Cross-connect,srp,az canal blw cap,5/7/2018,5/7/2018,,,0.301,,,,,,2018,,2016-20
10555,R13,AZ Canal below CAP Cross-connect,srp,az canal blw cap,6/4/2018,6/4/2018,,,0.434,,,,,,2018,,2016-20
10605,R13,AZ Canal below CAP Cross-connect,srp,az canal blw cap,7/10/2018,7/10/2018,,,0.31,,,,,,2018,,2016-20
10655,R13,AZ Canal below CAP Cross-connect,srp,az canal blw cap,8/21/2018,8/21/2018,,,0.236,,,,,,2018,,2016-20
10705,R13,AZ Canal below CAP Cross-connect,srp,az canal blw cap,9/25/2018,9/25/2018,,,0.335,,,,,,2018,,2016-20
10755,R13,AZ Canal below CAP Cross-connect,srp,az canal blw cap,10/22/2018,10/22/2018,,,0.433,,,,,,2018,,2016-20
10805,R13,AZ Canal below CAP Cross-connect,srp,az canal blw cap,11/26/2018,11/26/2018,,,0.166,,,,,,2018,,2016-20
10855,R13,AZ Canal below CAP Cross-connect,srp,az canal blw cap,12/6/2018,12/6/2018,,,,,,,,,2018,,2016-20
10905,R13,AZ Canal below CAP Cross-connect,srp,az canal blw cap,1/22/2019,1/22/2019,,,,,,,,,2019,,2016-20
10955,R13,AZ Canal below CAP Cross-connect,srp,az canal blw cap,2/25/2019,2/25/2019,,,0.402,,,,,,2019,,2016-20
11005,R13,AZ Canal below CAP Cross-connect,srp,az canal blw cap,3/25/2019,3/25/2019,,,,,,,,,2019,,2016-20
11055,R13,AZ Canal below CAP Cross-connect,srp,az canal blw cap,4/22/2019,4/22/2019,,,1.825,,,,,,2019,,2016-20
11105,R13,AZ Canal below CAP Cross-connect,srp,az canal blw cap,5/7/2019,5/7/2019,,,0.43,,,,,,2019,,2016-20
11155,R13,AZ Canal below CAP Cross-connect,srp,az canal blw cap,6/13/2019,6/13/2019,,,0.166,,,,,,2019,,2016-20
11205,R13,AZ Canal below CAP Cross-connect,srp,az canal blw cap,7/22/2019,7/22/2019,,,,,,,,,2019,,2016-20
11255,R13,AZ Canal below CAP Cross-connect,srp,az canal blw cap,8/19/2019,8/19/2019,,,0.404,,,,,,2019,,2016-20
11305,R13,AZ Canal below CAP Cross-connect,srp,az canal blw cap,9/24/2019,9/24/2019,,,0.478,,,,,,2019,,2016-20
11355,R13,AZ Canal below CAP Cross-connect,srp,az canal blw cap,10/21/2019,10/21/2019,,,0.352,,,,,,,,2016-20
11405,R13,AZ Canal below CAP Cross-connect,srp,az canal blw cap,11/25/2019,11/25/2019,,,0.338,,,,,,,,2016-20
11455,R13,AZ Canal below CAP Cross-connect,srp,az canal blw cap,12/18/2019,12/18/2019,,,0.366,,,,,,,,2016-20
11505,R13,AZ Canal below CAP Cross-connect,srp,az canal blw cap,1/1/2020,1/1/2020,,,0.366,,,,,,2020,,2016-20
11555,R13,AZ Canal below CAP Cross-connect,srp,az canal blw cap,2/1/2020,2/1/2020,,,0.371,,,,,,2020,,2016-20
11605,R13,AZ Canal below CAP Cross-connect,srp,az canal blw cap,5/1/2020,5/1/2020,,,0.566,,,,,,2020,,2016-20
11655,R13,AZ Canal below CAP Cross-connect,srp,az canal blw cap,6/1/2020,6/1/2020,,,0.566,,,,,,2020,,2016-20
11705,R13,AZ Canal below CAP Cross-connect,srp,az canal blw cap,7/1/2020,7/1/2020,,,0.329,,,,,,2020,,2016-20
11755,R13,AZ Canal below CAP Cross-connect,srp,az canal blw cap,8/1/2020,8/1/2020,,,,,,,,,2020,,2016-20
11805,R13,AZ Canal below CAP Cross-connect,srp,az canal blw cap,9/1/2020,9/1/2020,,,0.46,,,,,,2020,,2016-20
11855,R13,AZ Canal below CAP Cross-connect,srp,az canal blw cap,10/1/2020,10/1/2020,,,0.262,,,,,,2020,,2016-20
11905,R13,AZ Canal below CAP Cross-connect,srp,az canal blw cap,11/1/2020,11/1/2020,,,1.729,,,,,,2020,,2016-20
11955,R13,AZ Canal below CAP Cross-connect,srp,az canal blw cap,1/1/2021,1/1/2021,,,,,,,,,2021,,
12005,R13,AZ Canal below CAP Cross-connect,srp,az canal blw cap,2/1/2021,2/1/2021,,,0.507,,,,,,2021,,
515,R13,AZ Canal below CAP Cross-connect,srp,az canal blw cap,2/21/2001,,,0.194,0.142,24.8,8,,,,,2001,2001-05
543,R13,AZ Canal below CAP Cross-connect,srp,az canal blw cap,3/21/2001,,,0.272,0.27,3.6,2.6,0.109,,,,2001,2001-05
12055,R13,AZ Canal below CAP Cross-connect,srp,az canal blw cap,,,,,,,,,,,,,
516,R14,AZ Canal - Inlet to Squaw Peak WTP,srp,az canal @ squaw peak,2/22/2001,,,0.28,0.242,30,13.2,,,,,2001,2001-05
544,R14,AZ Canal - Inlet to Squaw Peak WTP,srp,az canal @ squaw peak,3/22/2001,,,0.502,0.486,8.2,6,0.343,,,,2001,2001-05
517,R15,Squaw Peak WTP treated water,srp,squaw peak-treated,2/22/2001,,,,,,,,,,,2001,2001-05
545,R15,Squaw Peak WTP treated water,srp,squaw peak-treated,3/22/2001,,,,,,,,,,,2001,2001-05
575,R15,Squaw Peak WTP treated water,srp,squaw peak-treated,4/19/2001,,,,,,,,,,,2001,2001-05
518,R16,AZ Canal - Inlet to Deer Valley WTP,srp,az canal @ deer valley,2/22/2001,,,0.218,0.212,14.6,8.4,,,,,2001,2001-05
546,R16,AZ Canal - Inlet to Deer Valley WTP,srp,az canal @ deer valley,3/22/2001,,,0.786,0.776,7,3.4,0.699,,,,2001,2001-05
519,R17,Deer Valley WTP treated water,srp,deer valley-treated,2/22/2001,,,,,,,,,,,2001,2001-05
547,R17,Deer Valley WTP treated water,srp,deer valley-treated,3/22/2001,,,,,,,,,,,2001,2001-05
577,R17,Deer Valley WTP treated water,srp,deer valley-treated,4/19/2001,,,,,,,,,,,2001,2001-05
520,R18,South Canal at Val Vista WTP,srp,s canal @ val vista,2/22/2001,,,0.266,0.232,14.2,4.8,,,,,2001,2001-05
548,R18,South Canal at Val Vista WTP,srp,s canal @ val vista,3/22/2001,,,0.416,0.402,4.8,1.2,0.262,,,,2001,2001-05
521,R19,Val Vista WTP treated water,srp,val vista-treated,2/22/2001,,,,,,,,,,,2001,2001-05
549,R19,Val Vista WTP treated water,srp,val vista-treated,3/22/2001,,,,,,,,,,,2001,2001-05
579,R19,Val Vista WTP treated water,srp,val vista-treated,4/19/2001,,,,,,,,,,,2001,2001-05
9321,R20,Verde River at Tangle,verde,verde abv horseshoe,6/6/2016,6/6/2016,,,,,,,,,2016,,2016-20
9371,R20,Verde River at Tangle,verde,verde abv horseshoe,7/11/2016,7/11/2016,,,,,,,,,2016,,2016-20
9421,R20,Verde River at Tangle,verde,verde abv horseshoe,8/1/2016,8/1/2016,,,,,,,,,2016,,2016-20
9471,R20,Verde River at Tangle,verde,verde abv horseshoe,9/12/2016,9/12/2016,,,,,,,,,2016,,2016-20
9521,R20,Verde River at Tangle,verde,verde abv horseshoe,10/24/2016,10/24/2016,,,,,,,,,2016,,2016-20
9571,R20,Verde River at Tangle,verde,verde abv horseshoe,11/7/2016,11/7/2016,,,,,,,,,2016,,2016-20
9621,R20,Verde River at Tangle,verde,verde abv horseshoe,12/5/2016,12/5/2016,,,,,,,,,2016,,2016-20
9671,R20,Verde River at Tangle,verde,verde abv horseshoe,1/2/2017,1/2/2017,,,,,,,,,2017,,2016-20
9721,R20,Verde River at Tangle,verde,verde abv horseshoe,2/6/2017,2/6/2017,,,0.365,,,,,,2017,,2016-20
9771,R20,Verde River at Tangle,verde,verde abv horseshoe,3/6/2017,3/6/2017,,,0.575,,,,,,2017,,2016-20
9821,R20,Verde River at Tangle,verde,verde abv horseshoe,4/3/2017,4/3/2017,,,0.298,,,,,,2017,,2016-20
9871,R20,Verde River at Tangle,verde,verde abv horseshoe,5/1/2017,5/1/2017,,,0.321,,,,,,2017,,2016-20
9921,R20,Verde River at Tangle,verde,verde abv horseshoe,6/5/2017,6/5/2017,,,0.197,,,,,,2017,,2016-20
9971,R20,Verde River at Tangle,verde,verde abv horseshoe,7/3/2017,7/3/2017,,,0.418,,,,,,2017,,2016-20
10021,R20,Verde River at Tangle,verde,verde abv horseshoe,8/7/2017,8/7/2017,,,,,,,,,2017,,2016-20
10071,R20,Verde River at Tangle,verde,verde abv horseshoe,9/4/2017,9/4/2017,,,,,,,,,2017,,2016-20
10121,R20,Verde River at Tangle,verde,verde abv horseshoe,10/2/2017,10/2/2017,,,,,,,,,2017,,2016-20
10171,R20,Verde River at Tangle,verde,verde abv horseshoe,11/6/2017,11/6/2017,,,,,,,,,2017,,2016-20
10221,R20,Verde River at Tangle,verde,verde abv horseshoe,12/4/2017,12/4/2017,,,0.179,,,,,,2017,,2016-20
10271,R20,Verde River at Tangle,verde,verde abv horseshoe,1/8/2018,1/8/2018,,,,,,,,,2018,,2016-20
10321,R20,Verde River at Tangle,verde,verde abv horseshoe,2/5/2018,2/5/2018,,,-2.148,,,,,,2018,,2016-20
10371,R20,Verde River at Tangle,verde,verde abv horseshoe,3/5/2018,3/5/2018,,,0,,,,,,2018,,2016-20
10421,R20,Verde River at Tangle,verde,verde abv horseshoe,4/2/2018,4/2/2018,,,0.106,,,,,,2018,,2016-20
10471,R20,Verde River at Tangle,verde,verde abv horseshoe,5/7/2018,5/7/2018,,,0.187,,,,,,2018,,2016-20
10521,R20,Verde River at Tangle,verde,verde abv horseshoe,6/4/2018,6/4/2018,,,,,,,,,2018,,2016-20
10571,R20,Verde River at Tangle,verde,verde abv horseshoe,7/10/2018,7/10/2018,,,,,,,,,2018,,2016-20
10621,R20,Verde River at Tangle,verde,verde abv horseshoe,8/21/2018,8/21/2018,,,,,,,,,2018,,2016-20
10671,R20,Verde River at Tangle,verde,verde abv horseshoe,9/25/2018,9/25/2018,,,,,,,,,2018,,2016-20
10721,R20,Verde River at Tangle,verde,verde abv horseshoe,10/22/2018,10/22/2018,,,-0.057,,,,,,2018,,2016-20
10771,R20,Verde River at Tangle,verde,verde abv horseshoe,11/26/2018,11/26/2018,,,,,,,,,2018,,2016-20
10821,R20,Verde River at Tangle,verde,verde abv horseshoe,12/6/2018,12/6/2018,,,,,,,,,2018,,2016-20
10871,R20,Verde River at Tangle,verde,verde abv horseshoe,1/22/2019,1/22/2019,,,0.587,,,,,,2019,,2016-20
10921,R20,Verde River at Tangle,verde,verde abv horseshoe,2/25/2019,2/25/2019,,,0.587,,,,,,2019,,2016-20
10971,R20,Verde River at Tangle,verde,verde abv horseshoe,3/25/2019,3/25/2019,,,,,,,,,2019,,2016-20
11021,R20,Verde River at Tangle,verde,verde abv horseshoe,4/22/2019,4/22/2019,,,,,,,,,2019,,2016-20
11071,R20,Verde River at Tangle,verde,verde abv horseshoe,5/7/2019,5/7/2019,,,,,,,,,2019,,2016-20
11121,R20,Verde River at Tangle,verde,verde abv horseshoe,6/13/2019,6/13/2019,,,,,,,,,2019,,2016-20
11171,R20,Verde River at Tangle,verde,verde abv horseshoe,7/22/2019,7/22/2019,,,0.212,,,,,,2019,,2016-20
11221,R20,Verde River at Tangle,verde,verde abv horseshoe,8/19/2019,8/19/2019,,,-0.057,,,,,,2019,,2016-20
11271,R20,Verde River at Tangle,verde,verde abv horseshoe,9/24/2019,9/24/2019,,,0.134,,,,,,2019,,2016-20
11321,R20,Verde River at Tangle,verde,verde abv horseshoe,10/21/2019,10/21/2019,,,0.081,,,,,,,,2016-20
11371,R20,Verde River at Tangle,verde,verde abv horseshoe,11/25/2019,11/25/2019,,,,,,,,,,,2016-20
11421,R20,Verde River at Tangle,verde,verde abv horseshoe,12/18/2019,12/18/2019,,,,,,,,,,,2016-20
11471,R20,Verde River at Tangle,verde,verde abv horseshoe,1/1/2020,1/1/2020,,,,,,,,,2020,,2016-20
11521,R20,Verde River at Tangle,verde,verde abv horseshoe,2/1/2020,2/1/2020,,,,,,,,,2020,,2016-20
11571,R20,Verde River at Tangle,verde,verde abv horseshoe,5/1/2020,5/1/2020,,,,,,,,,2020,,2016-20
11621,R20,Verde River at Tangle,verde,verde abv horseshoe,6/1/2020,6/1/2020,,,,,,,,,2020,,2016-20
11671,R20,Verde River at Tangle,verde,verde abv horseshoe,7/1/2020,7/1/2020,,,,,,,,,2020,,2016-20
11721,R20,Verde River at Tangle,verde,verde abv horseshoe,8/1/2020,8/1/2020,,,,,,,,,2020,,2016-20
11771,R20,Verde River at Tangle,verde,verde abv horseshoe,9/1/2020,9/1/2020,,,,,,,,,2020,,2016-20
11821,R20,Verde River at Tangle,verde,verde abv horseshoe,10/1/2020,10/1/2020,,,,,,,,,2020,,2016-20
11871,R20,Verde River at Tangle,verde,verde abv horseshoe,11/1/2020,11/1/2020,,,,,,,,,2020,,2016-20
11921,R20,Verde River at Tangle,verde,verde abv horseshoe,1/1/2021,1/1/2021,,,,,,,,,2021,,
11971,R20,Verde River at Tangle,verde,verde abv horseshoe,2/1/2021,2/1/2021,,,,,,,,,2021,,
524,R20,Verde River at Tangle,verde,verde abv horseshoe,,,,0.118,0.108,5.4,4.6,0,,,,2001,2001-05
582,R20,Verde River at Tangle,verde,verde abv horseshoe,,,,,,,,,,,,2001,2001-05
12021,R20,Verde River at Tangle,verde,verde abv horseshoe,,,,,,,,,,,,,
9359,R21,AZ Canal at Central Av.,srp,az canal @ central ave.,6/6/2016,6/6/2016,,,,,,,,,2016,,2016-20
9409,R21,AZ Canal at Central Av.,srp,az canal @ central ave.,7/11/2016,7/11/2016,,,,,,,,,2016,,2016-20
9459,R21,AZ Canal at Central Av.,srp,az canal @ central ave.,8/1/2016,8/1/2016,,,,,,,,,2016,,2016-20
9509,R21,AZ Canal at Central Av.,srp,az canal @ central ave.,9/12/2016,9/12/2016,,,,,,,,,2016,,2016-20
9559,R21,AZ Canal at Central Av.,srp,az canal @ central ave.,10/24/2016,10/24/2016,,,,,,,,,2016,,2016-20
9609,R21,AZ Canal at Central Av.,srp,az canal @ central ave.,11/7/2016,11/7/2016,,,,,,,,,2016,,2016-20
9659,R21,AZ Canal at Central Av.,srp,az canal @ central ave.,12/5/2016,12/5/2016,,,,,,,,,2016,,2016-20
9709,R21,AZ Canal at Central Av.,srp,az canal @ central ave.,1/2/2017,1/2/2017,,,,,,,,,2017,,2016-20
9759,R21,AZ Canal at Central Av.,srp,az canal @ central ave.,2/6/2017,2/6/2017,,,,,,,,,2017,,2016-20
9809,R21,AZ Canal at Central Av.,srp,az canal @ central ave.,3/6/2017,3/6/2017,,,0.469,,,,,,2017,,2016-20
9859,R21,AZ Canal at Central Av.,srp,az canal @ central ave.,4/3/2017,4/3/2017,,,0.374,,,,,,2017,,2016-20
9909,R21,AZ Canal at Central Av.,srp,az canal @ central ave.,5/1/2017,5/1/2017,,,0.389,,,,,,2017,,2016-20
9959,R21,AZ Canal at Central Av.,srp,az canal @ central ave.,6/5/2017,6/5/2017,,,0.373,,,,,,2017,,2016-20
10009,R21,AZ Canal at Central Av.,srp,az canal @ central ave.,7/3/2017,7/3/2017,,,0.194,,,,,,2017,,2016-20
10059,R21,AZ Canal at Central Av.,srp,az canal @ central ave.,8/7/2017,8/7/2017,,,0.315,,,,,,2017,,2016-20
10109,R21,AZ Canal at Central Av.,srp,az canal @ central ave.,9/4/2017,9/4/2017,,,0.284,,,,,,2017,,2016-20
10159,R21,AZ Canal at Central Av.,srp,az canal @ central ave.,10/2/2017,10/2/2017,,,0.306,,,,,,2017,,2016-20
10209,R21,AZ Canal at Central Av.,srp,az canal @ central ave.,11/6/2017,11/6/2017,,,0.596,,,,,,2017,,2016-20
10259,R21,AZ Canal at Central Av.,srp,az canal @ central ave.,12/4/2017,12/4/2017,,,0.223,,,,,,2017,,2016-20
10309,R21,AZ Canal at Central Av.,srp,az canal @ central ave.,1/8/2018,1/8/2018,,,,,,,,,2018,,2016-20
10359,R21,AZ Canal at Central Av.,srp,az canal @ central ave.,2/5/2018,2/5/2018,,,,,,,,,2018,,2016-20
10409,R21,AZ Canal at Central Av.,srp,az canal @ central ave.,3/5/2018,3/5/2018,,,3.156,,,,,,2018,,2016-20
10459,R21,AZ Canal at Central Av.,srp,az canal @ central ave.,4/2/2018,4/2/2018,,,1.468,,,,,,2018,,2016-20
10509,R21,AZ Canal at Central Av.,srp,az canal @ central ave.,5/7/2018,5/7/2018,,,0.259,,,,,,2018,,2016-20
10559,R21,AZ Canal at Central Av.,srp,az canal @ central ave.,6/4/2018,6/4/2018,,,0.376,,,,,,2018,,2016-20
10609,R21,AZ Canal at Central Av.,srp,az canal @ central ave.,7/10/2018,7/10/2018,,,0.324,,,,,,2018,,2016-20
10659,R21,AZ Canal at Central Av.,srp,az canal @ central ave.,8/21/2018,8/21/2018,,,0.331,,,,,,2018,,2016-20
10709,R21,AZ Canal at Central Av.,srp,az canal @ central ave.,9/25/2018,9/25/2018,,,0.258,,,,,,2018,,2016-20
10759,R21,AZ Canal at Central Av.,srp,az canal @ central ave.,10/22/2018,10/22/2018,,,0.444,,,,,,2018,,2016-20
10809,R21,AZ Canal at Central Av.,srp,az canal @ central ave.,11/26/2018,11/26/2018,,,0.069,,,,,,2018,,2016-20
10859,R21,AZ Canal at Central Av.,srp,az canal @ central ave.,12/6/2018,12/6/2018,,,,,,,,,2018,,2016-20
10909,R21,AZ Canal at Central Av.,srp,az canal @ central ave.,1/22/2019,1/22/2019,,,0.358,,,,,,2019,,2016-20
10959,R21,AZ Canal at Central Av.,srp,az canal @ central ave.,2/25/2019,2/25/2019,,,0.445,,,,,,2019,,2016-20
11009,R21,AZ Canal at Central Av.,srp,az canal @ central ave.,3/25/2019,3/25/2019,,,0.358,,,,,,2019,,2016-20
11059,R21,AZ Canal at Central Av.,srp,az canal @ central ave.,4/22/2019,4/22/2019,,,1.767,,,,,,2019,,2016-20
11109,R21,AZ Canal at Central Av.,srp,az canal @ central ave.,5/7/2019,5/7/2019,,,0.42,,,,,,2019,,2016-20
11159,R21,AZ Canal at Central Av.,srp,az canal @ central ave.,6/13/2019,6/13/2019,,,0.368,,,,,,2019,,2016-20
11209,R21,AZ Canal at Central Av.,srp,az canal @ central ave.,7/22/2019,7/22/2019,,,0.48,,,,,,2019,,2016-20
11259,R21,AZ Canal at Central Av.,srp,az canal @ central ave.,8/19/2019,8/19/2019,,,0.456,,,,,,2019,,2016-20
11309,R21,AZ Canal at Central Av.,srp,az canal @ central ave.,9/24/2019,9/24/2019,,,0.585,,,,,,2019,,2016-20
11359,R21,AZ Canal at Central Av.,srp,az canal @ central ave.,10/21/2019,10/21/2019,,,0.398,,,,,,,,2016-20
11409,R21,AZ Canal at Central Av.,srp,az canal @ central ave.,11/25/2019,11/25/2019,,,1.86,,,,,,,,2016-20
11459,R21,AZ Canal at Central Av.,srp,az canal @ central ave.,12/18/2019,12/18/2019,,,0.455,,,,,,,,2016-20
11509,R21,AZ Canal at Central Av.,srp,az canal @ central ave.,1/1/2020,1/1/2020,,,0.455,,,,,,2020,,2016-20
11559,R21,AZ Canal at Central Av.,srp,az canal @ central ave.,2/1/2020,2/1/2020,,,0.431,,,,,,2020,,2016-20
11609,R21,AZ Canal at Central Av.,srp,az canal @ central ave.,5/1/2020,5/1/2020,,,0.43,,,,,,2020,,2016-20
11659,R21,AZ Canal at Central Av.,srp,az canal @ central ave.,6/1/2020,6/1/2020,,,0.423,,,,,,2020,,2016-20
11709,R21,AZ Canal at Central Av.,srp,az canal @ central ave.,7/1/2020,7/1/2020,,,0.364,,,,,,2020,,2016-20
11759,R21,AZ Canal at Central Av.,srp,az canal @ central ave.,8/1/2020,8/1/2020,,,,,,,,,2020,,2016-20
11809,R21,AZ Canal at Central Av.,srp,az canal @ central ave.,9/1/2020,9/1/2020,,,0.35,,,,,,2020,,2016-20
11859,R21,AZ Canal at Central Av.,srp,az canal @ central ave.,10/1/2020,10/1/2020,,,0.223,,,,,,2020,,2016-20
11909,R21,AZ Canal at Central Av.,srp,az canal @ central ave.,11/1/2020,11/1/2020,,,1.711,,,,,,2020,,2016-20
11959,R21,AZ Canal at Central Av.,srp,az canal @ central ave.,1/1/2021,1/1/2021,,,,,,,,,2021,,
12009,R21,AZ Canal at Central Av.,srp,az canal @ central ave.,2/1/2021,2/1/2021,,,0.561,,,,,,2021,,
12059,R21,AZ Canal at Central Av.,srp,az canal @ central ave.,,,,,,,,,,,,,
9358,R22,AZ Canal - 56th St. (Alma School Road),srp,az canal @ 56th st.,6/6/2016,6/6/2016,,,,,,,,,2016,,2016-20
9408,R22,AZ Canal - 56th St. (Alma School Road),srp,az canal @ 56th st.,7/11/2016,7/11/2016,,,,,,,,,2016,,2016-20
9458,R22,AZ Canal - 56th St. (Alma School Road),srp,az canal @ 56th st.,8/1/2016,8/1/2016,,,,,,,,,2016,,2016-20
9508,R22,AZ Canal - 56th St. (Alma School Road),srp,az canal @ 56th st.,9/12/2016,9/12/2016,,,,,,,,,2016,,2016-20
9558,R22,AZ Canal - 56th St. (Alma School Road),srp,az canal @ 56th st.,10/24/2016,10/24/2016,,,,,,,,,2016,,2016-20
9608,R22,AZ Canal - 56th St. (Alma School Road),srp,az canal @ 56th st.,11/7/2016,11/7/2016,,,,,,,,,2016,,2016-20
9658,R22,AZ Canal - 56th St. (Alma School Road),srp,az canal @ 56th st.,12/5/2016,12/5/2016,,,,,,,,,2016,,2016-20
9708,R22,AZ Canal - 56th St. (Alma School Road),srp,az canal @ 56th st.,1/2/2017,1/2/2017,,,,,,,,,2017,,2016-20
9758,R22,AZ Canal - 56th St. (Alma School Road),srp,az canal @ 56th st.,2/6/2017,2/6/2017,,,,,,,,,2017,,2016-20
9808,R22,AZ Canal - 56th St. (Alma School Road),srp,az canal @ 56th st.,3/6/2017,3/6/2017,,,0.475,,,,,,2017,,2016-20
9858,R22,AZ Canal - 56th St. (Alma School Road),srp,az canal @ 56th st.,4/3/2017,4/3/2017,,,0.359,,,,,,2017,,2016-20
9908,R22,AZ Canal - 56th St. (Alma School Road),srp,az canal @ 56th st.,5/1/2017,5/1/2017,,,0.376,,,,,,2017,,2016-20
9958,R22,AZ Canal - 56th St. (Alma School Road),srp,az canal @ 56th st.,6/5/2017,6/5/2017,,,0.249,,,,,,2017,,2016-20
10008,R22,AZ Canal - 56th St. (Alma School Road),srp,az canal @ 56th st.,7/3/2017,7/3/2017,,,0.195,,,,,,2017,,2016-20
10058,R22,AZ Canal - 56th St. (Alma School Road),srp,az canal @ 56th st.,8/7/2017,8/7/2017,,,0.331,,,,,,2017,,2016-20
10108,R22,AZ Canal - 56th St. (Alma School Road),srp,az canal @ 56th st.,9/4/2017,9/4/2017,,,0.277,,,,,,2017,,2016-20
